id	variable	value	cluster	label
2913	242	23	0.6	2	W 25 St & 6 Ave
2914	242	9	7.83	2	W 25 St & 6 Ave
2915	242	21	0.88	2	W 25 St & 6 Ave
2916	242	17	0.44	2	W 25 St & 6 Ave
2917	242	8	0.29	2	W 25 St & 6 Ave
2918	242	12	14.22	2	W 25 St & 6 Ave
2919	242	7	0	2	W 25 St & 6 Ave
2920	242	16	1.31	2	W 25 St & 6 Ave
2921	242	14	4.93	2	W 25 St & 6 Ave
2922	242	11	20.72	2	W 25 St & 6 Ave
2923	242	13	9.71	2	W 25 St & 6 Ave
2924	242	19	0	2	W 25 St & 6 Ave
2925	242	5	0	2	W 25 St & 6 Ave
2926	242	18	0	2	W 25 St & 6 Ave
2927	242	6	0	2	W 25 St & 6 Ave
2928	242	1	0	2	W 25 St & 6 Ave
2929	244	4	0	2	Broadway & W 55 St
2930	244	17	0.66	2	Broadway & W 55 St
2931	244	20	0	2	Broadway & W 55 St
2932	244	8	0.11	2	Broadway & W 55 St
2933	244	12	0.55	2	Broadway & W 55 St
2934	244	11	1.09	2	Broadway & W 55 St
2935	244	1	0	2	Broadway & W 55 St
2936	244	23	0	2	Broadway & W 55 St
2937	244	7	0	2	Broadway & W 55 St
2938	244	21	0	2	Broadway & W 55 St
2939	244	0	0	2	Broadway & W 55 St
2940	244	22	0	2	Broadway & W 55 St
2941	244	18	0.66	2	Broadway & W 55 St
2942	244	13	0.22	2	Broadway & W 55 St
2943	244	9	1.09	2	Broadway & W 55 St
2944	244	10	1.09	2	Broadway & W 55 St
2945	244	5	0	2	Broadway & W 55 St
2946	244	6	0	2	Broadway & W 55 St
2947	244	15	0.65	2	Broadway & W 55 St
2948	244	3	0	2	Broadway & W 55 St
2949	244	16	0.65	2	Broadway & W 55 St
2950	244	2	0	2	Broadway & W 55 St
2951	244	14	0.65	2	Broadway & W 55 St
2952	244	19	0.66	2	Broadway & W 55 St
2953	245	17	0	2	Broadway & W 53 St
2954	245	4	0	2	Broadway & W 53 St
2955	245	12	0.87	2	Broadway & W 53 St
2956	245	13	0.54	2	Broadway & W 53 St
2957	245	21	0	2	Broadway & W 53 St
2958	245	23	0	2	Broadway & W 53 St
2959	245	20	0	2	Broadway & W 53 St
2960	245	7	0	2	Broadway & W 53 St
2961	245	9	9.26	2	Broadway & W 53 St
2962	245	1	0	2	Broadway & W 53 St
2963	245	16	0	2	Broadway & W 53 St
2964	245	18	0	2	Broadway & W 53 St
2965	245	6	0	2	Broadway & W 53 St
2966	245	10	7.73	2	Broadway & W 53 St
2967	245	22	0	2	Broadway & W 53 St
2968	245	8	1.53	2	Broadway & W 53 St
2969	245	14	0.22	2	Broadway & W 53 St
2970	245	2	0	2	Broadway & W 53 St
2971	245	0	0	2	Broadway & W 53 St
2972	245	15	0	2	Broadway & W 53 St
2973	245	5	0	2	Broadway & W 53 St
2974	245	11	3.38	2	Broadway & W 53 St
2975	245	19	0	2	Broadway & W 53 St
2976	245	3	0	2	Broadway & W 53 St
2977	246	20	11.83	2	W 20 St & 8 Ave
2978	246	12	0	2	W 20 St & 8 Ave
2979	246	13	0	2	W 20 St & 8 Ave
2980	246	0	9.89	2	W 20 St & 8 Ave
2981	246	8	0	2	W 20 St & 8 Ave
2982	246	18	9.7	2	W 20 St & 8 Ave
2983	246	17	1.86	2	W 20 St & 8 Ave
2984	246	10	0.44	2	W 20 St & 8 Ave
2985	246	23	9.91	2	W 20 St & 8 Ave
2986	246	5	5.45	2	W 20 St & 8 Ave
2987	246	21	11.73	2	W 20 St & 8 Ave
2988	246	9	0	2	W 20 St & 8 Ave
2989	246	19	11.29	2	W 20 St & 8 Ave
2990	246	16	0.76	2	W 20 St & 8 Ave
2991	246	14	0.22	2	W 20 St & 8 Ave
2992	246	4	7.52	2	W 20 St & 8 Ave
2993	246	2	8.2	2	W 20 St & 8 Ave
2994	246	22	12.61	2	W 20 St & 8 Ave
2995	246	3	7.84	2	W 20 St & 8 Ave
2996	246	6	0.22	2	W 20 St & 8 Ave
2997	246	11	0.11	2	W 20 St & 8 Ave
2998	246	1	8.84	2	W 20 St & 8 Ave
2999	246	7	0	2	W 20 St & 8 Ave
3000	246	15	0.33	2	W 20 St & 8 Ave
3001	248	20	0	2	E 32 St & Park Av
3002	248	4	0	2	E 32 St & Park Av
3003	248	1	0	2	E 32 St & Park Av
3004	248	8	0	2	E 32 St & Park Av
3005	248	12	2.62	2	E 32 St & Park Av
3006	248	21	0	2	E 32 St & Park Av
3007	248	0	0	2	E 32 St & Park Av
3008	248	22	0	2	E 32 St & Park Av
3009	248	18	0	2	E 32 St & Park Av
3010	248	13	1.2	2	E 32 St & Park Av
3011	248	10	2.83	2	E 32 St & Park Av
3012	248	19	0.11	2	E 32 St & Park Av
3013	248	5	0	2	E 32 St & Park Av
3014	248	7	0	2	E 32 St & Park Av
3015	248	17	0	2	E 32 St & Park Av
3016	248	9	0.76	2	E 32 St & Park Av
3017	248	23	0	2	E 32 St & Park Av
3018	248	14	0.33	2	E 32 St & Park Av
3019	248	6	0	2	E 32 St & Park Av
3020	248	11	2.07	2	E 32 St & Park Av
3021	248	15	0	2	E 32 St & Park Av
3022	248	16	0	2	E 32 St & Park Av
3023	248	2	0	2	E 32 St & Park Av
3024	248	3	0	2	E 32 St & Park Av
3025	249	13	0.44	2	Rivington St & Chrystie St
3026	249	17	1.2	2	Rivington St & Chrystie St
3027	249	20	11.83	2	Rivington St & Chrystie St
3028	249	4	8.39	2	Rivington St & Chrystie St
3029	249	10	0	2	Rivington St & Chrystie St
3030	249	12	0.98	2	Rivington St & Chrystie St
3031	249	23	11.94	2	Rivington St & Chrystie St
3032	249	18	2.87	2	Rivington St & Chrystie St
3033	249	9	0.22	2	Rivington St & Chrystie St
3034	249	1	11.38	2	Rivington St & Chrystie St
3035	249	22	11.95	2	Rivington St & Chrystie St
3036	249	8	0.66	2	Rivington St & Chrystie St
3037	249	7	4.03	2	Rivington St & Chrystie St
3038	249	19	8.66	2	Rivington St & Chrystie St
3039	249	0	9.44	2	Rivington St & Chrystie St
3040	249	16	0.54	2	Rivington St & Chrystie St
3041	249	14	0.33	2	Rivington St & Chrystie St
3042	249	2	11.15	2	Rivington St & Chrystie St
3043	249	15	0.44	2	Rivington St & Chrystie St
3044	249	3	8.93	2	Rivington St & Chrystie St
3045	249	5	8.06	2	Rivington St & Chrystie St
3046	249	21	13.27	2	Rivington St & Chrystie St
3047	249	11	0	2	Rivington St & Chrystie St
3048	249	6	6.98	2	Rivington St & Chrystie St
3049	250	20	0	2	5 Ave & E 29 St
3050	250	12	10.69	2	5 Ave & E 29 St
3051	250	13	4.9	2	5 Ave & E 29 St
3052	250	10	18.74	2	5 Ave & E 29 St
3053	250	8	0	2	5 Ave & E 29 St
3054	250	5	0	2	5 Ave & E 29 St
3055	250	17	0	2	5 Ave & E 29 St
3056	250	9	8.28	2	5 Ave & E 29 St
3057	250	0	0	2	5 Ave & E 29 St
3058	250	23	0	2	5 Ave & E 29 St
3059	250	21	0	2	5 Ave & E 29 St
3060	250	4	0	2	5 Ave & E 29 St
3061	250	19	0	2	5 Ave & E 29 St
3062	250	22	0	2	5 Ave & E 29 St
3063	250	16	0.76	2	5 Ave & E 29 St
3064	250	6	0	2	5 Ave & E 29 St
3065	250	2	0	2	5 Ave & E 29 St
3066	250	1	0	2	5 Ave & E 29 St
3067	250	3	0	2	5 Ave & E 29 St
3068	250	7	0	2	5 Ave & E 29 St
3069	250	11	13.18	2	5 Ave & E 29 St
3070	250	15	0.87	2	5 Ave & E 29 St
3071	250	18	0	2	5 Ave & E 29 St
3072	250	14	2.62	2	5 Ave & E 29 St
3073	251	20	0.55	2	E 16 St & Irving Pl
3074	251	4	0.22	2	E 16 St & Irving Pl
3075	251	1	0.66	2	E 16 St & Irving Pl
3076	251	8	1.2	2	E 16 St & Irving Pl
3077	251	12	0.98	2	E 16 St & Irving Pl
3078	251	21	0.66	2	E 16 St & Irving Pl
3079	251	10	2.07	2	E 16 St & Irving Pl
3080	251	0	0.78	2	E 16 St & Irving Pl
3081	251	18	0	2	E 16 St & Irving Pl
3082	251	13	0.11	2	E 16 St & Irving Pl
3083	251	17	0	2	E 16 St & Irving Pl
3084	251	19	0.22	2	E 16 St & Irving Pl
3085	251	5	0	2	E 16 St & Irving Pl
3086	251	7	1.09	2	E 16 St & Irving Pl
3087	251	6	0.11	2	E 16 St & Irving Pl
3088	251	9	2.51	2	E 16 St & Irving Pl
3089	251	23	1.01	2	E 16 St & Irving Pl
3090	251	14	0.76	2	E 16 St & Irving Pl
3091	251	11	1.2	2	E 16 St & Irving Pl
3092	251	15	0.22	2	E 16 St & Irving Pl
3093	251	16	0.11	2	E 16 St & Irving Pl
3094	251	2	0.66	2	E 16 St & Irving Pl
3095	251	22	1.1	2	E 16 St & Irving Pl
3096	251	3	0.65	2	E 16 St & Irving Pl
3097	252	12	0.65	2	E 31 St & 3 Ave
3098	252	8	0.11	2	E 31 St & 3 Ave
3099	252	21	1.32	2	E 31 St & 3 Ave
3100	252	16	1.2	2	E 31 St & 3 Ave
3101	252	13	0.44	2	E 31 St & 3 Ave
3102	252	9	0	2	E 31 St & 3 Ave
3103	252	10	0	2	E 31 St & 3 Ave
3104	252	22	1.32	2	E 31 St & 3 Ave
3105	252	20	1.31	2	E 31 St & 3 Ave
3106	252	17	1.42	2	E 31 St & 3 Ave
3107	252	1	0.66	2	E 31 St & 3 Ave
3108	252	5	0.33	2	E 31 St & 3 Ave
3109	252	23	0.79	2	E 31 St & 3 Ave
3110	252	2	0.44	2	E 31 St & 3 Ave
3111	252	0	0.89	2	E 31 St & 3 Ave
3112	252	19	1.86	2	E 31 St & 3 Ave
3113	252	14	0.98	2	E 31 St & 3 Ave
3114	252	4	0	2	E 31 St & 3 Ave
3115	252	11	0.11	2	E 31 St & 3 Ave
3116	252	15	0.65	2	E 31 St & 3 Ave
3117	252	3	0	2	E 31 St & 3 Ave
3118	252	18	1.76	2	E 31 St & 3 Ave
3119	252	7	0.22	2	E 31 St & 3 Ave
3120	252	6	0.55	2	E 31 St & 3 Ave
3121	253	20	1.75	2	W 41 St & 8 Ave
3122	253	21	0.77	2	W 41 St & 8 Ave
3123	253	5	0.65	2	W 41 St & 8 Ave
3124	253	14	0	2	W 41 St & 8 Ave
3125	253	9	0	2	W 41 St & 8 Ave
3126	253	12	0	2	W 41 St & 8 Ave
3127	253	22	0.88	2	W 41 St & 8 Ave
3128	253	8	0	2	W 41 St & 8 Ave
3129	253	0	3.11	2	W 41 St & 8 Ave
3130	253	11	0	2	W 41 St & 8 Ave
3131	253	1	4.09	2	W 41 St & 8 Ave
3132	253	6	0	2	W 41 St & 8 Ave
3133	253	7	0	2	W 41 St & 8 Ave
3134	253	18	7.39	2	W 41 St & 8 Ave
3135	253	10	0	2	W 41 St & 8 Ave
3136	253	13	0	2	W 41 St & 8 Ave
3137	253	2	2.95	2	W 41 St & 8 Ave
3138	253	3	2.4	2	W 41 St & 8 Ave
3139	253	16	8.28	2	W 41 St & 8 Ave
3140	253	4	1.85	2	W 41 St & 8 Ave
3141	253	17	16.1	2	W 41 St & 8 Ave
3142	253	23	2.59	2	W 41 St & 8 Ave
3143	253	15	0.22	2	W 41 St & 8 Ave
3144	253	19	2.96	2	W 41 St & 8 Ave
3145	255	23	4.17	2	9 Ave & W 45 St
3146	255	21	2.63	2	9 Ave & W 45 St
3147	255	22	3.84	2	9 Ave & W 45 St
3148	255	8	0	2	9 Ave & W 45 St
3149	255	19	3.62	2	9 Ave & W 45 St
3150	255	7	0	2	9 Ave & W 45 St
3151	255	0	3.44	2	9 Ave & W 45 St
3152	255	11	0	2	9 Ave & W 45 St
3153	255	3	3.38	2	9 Ave & W 45 St
3154	255	4	3.27	2	9 Ave & W 45 St
3155	255	17	0.88	2	9 Ave & W 45 St
3156	255	10	0	2	9 Ave & W 45 St
3157	255	18	2.32	2	9 Ave & W 45 St
3158	255	15	0	2	9 Ave & W 45 St
3159	255	6	0	2	9 Ave & W 45 St
3160	255	1	4.09	2	9 Ave & W 45 St
3161	255	20	3.4	2	9 Ave & W 45 St
3162	255	12	0.11	2	9 Ave & W 45 St
3163	255	13	0	2	9 Ave & W 45 St
3164	255	9	0	2	9 Ave & W 45 St
3165	255	16	0	2	9 Ave & W 45 St
3166	255	14	0	2	9 Ave & W 45 St
3167	255	2	2.08	2	9 Ave & W 45 St
3168	255	5	1.74	2	9 Ave & W 45 St
3169	256	15	0.44	2	W 53 St & 10 Ave
3170	256	19	2.74	2	W 53 St & 10 Ave
3171	256	12	0.33	2	W 53 St & 10 Ave
3172	256	3	14.6	2	W 53 St & 10 Ave
3173	256	22	7.79	2	W 53 St & 10 Ave
3174	256	11	0	2	W 53 St & 10 Ave
3175	256	23	8.56	2	W 53 St & 10 Ave
3176	256	13	0.65	2	W 53 St & 10 Ave
3177	256	17	0.44	2	W 53 St & 10 Ave
3178	256	7	0.65	2	W 53 St & 10 Ave
3179	256	16	0.11	2	W 53 St & 10 Ave
3180	256	18	2.21	2	W 53 St & 10 Ave
3181	256	4	12.75	2	W 53 St & 10 Ave
3182	256	9	0	2	W 53 St & 10 Ave
3183	256	10	0	2	W 53 St & 10 Ave
3184	256	8	0.22	2	W 53 St & 10 Ave
3185	256	21	4.5	2	W 53 St & 10 Ave
3186	256	6	3.71	2	W 53 St & 10 Ave
3187	256	1	13.26	2	W 53 St & 10 Ave
3188	256	20	2.63	2	W 53 St & 10 Ave
3189	256	14	0.22	2	W 53 St & 10 Ave
3190	256	0	11.67	2	W 53 St & 10 Ave
3191	256	5	10.57	2	W 53 St & 10 Ave
3192	256	2	13.55	2	W 53 St & 10 Ave
3193	258	15	1.2	2	W 15 St & 7 Ave
3194	258	11	1.09	2	W 15 St & 7 Ave
3195	258	12	0.98	2	W 15 St & 7 Ave
3196	258	17	2.19	2	W 15 St & 7 Ave
3197	258	23	11.6	2	W 15 St & 7 Ave
3198	258	8	0.66	2	W 15 St & 7 Ave
3199	258	3	11.44	2	W 15 St & 7 Ave
3200	258	4	9.37	2	W 15 St & 7 Ave
3201	258	16	1.85	2	W 15 St & 7 Ave
3202	258	20	7.78	2	W 15 St & 7 Ave
3203	258	13	1.2	2	W 15 St & 7 Ave
3204	258	19	6.58	2	W 15 St & 7 Ave
3205	258	7	0	2	W 15 St & 7 Ave
3206	258	10	0.76	2	W 15 St & 7 Ave
3207	258	18	8.82	2	W 15 St & 7 Ave
3208	258	6	1.31	2	W 15 St & 7 Ave
3209	258	9	0.87	2	W 15 St & 7 Ave
3210	258	1	12.82	2	W 15 St & 7 Ave
3211	258	5	5.23	2	W 15 St & 7 Ave
3212	258	21	8.11	2	W 15 St & 7 Ave
3213	258	0	14	2	W 15 St & 7 Ave
3214	258	22	9.76	2	W 15 St & 7 Ave
3215	258	14	0.87	2	W 15 St & 7 Ave
3216	258	2	13.22	2	W 15 St & 7 Ave
3217	259	3	2.07	2	E 12 St & 3 Ave
3218	259	12	0	2	E 12 St & 3 Ave
3219	259	16	0	2	E 12 St & 3 Ave
3220	259	15	0	2	E 12 St & 3 Ave
3221	259	23	3.27	2	E 12 St & 3 Ave
3222	259	11	0	2	E 12 St & 3 Ave
3223	259	7	3.38	2	E 12 St & 3 Ave
3224	259	20	12.05	2	E 12 St & 3 Ave
3225	259	18	3.97	2	E 12 St & 3 Ave
3226	259	19	13.93	2	E 12 St & 3 Ave
3227	259	17	0.55	2	E 12 St & 3 Ave
3228	259	1	3.43	2	E 12 St & 3 Ave
3229	259	8	0.22	2	E 12 St & 3 Ave
3230	259	13	0.11	2	E 12 St & 3 Ave
3231	259	4	2.07	2	E 12 St & 3 Ave
3232	259	0	3.89	2	E 12 St & 3 Ave
3233	259	10	0	2	E 12 St & 3 Ave
3234	259	14	0.11	2	E 12 St & 3 Ave
3235	259	21	8.66	2	E 12 St & 3 Ave
3236	259	9	0.11	2	E 12 St & 3 Ave
3237	259	2	4.04	2	E 12 St & 3 Ave
3238	259	5	1.53	2	E 12 St & 3 Ave
3239	259	6	3.49	2	E 12 St & 3 Ave
3240	259	22	2.85	2	E 12 St & 3 Ave
3241	260	15	0.98	2	W 44 St & 5 Ave
3242	260	7	0.76	2	W 44 St & 5 Ave
3243	260	23	0	2	W 44 St & 5 Ave
3244	260	3	0	2	W 44 St & 5 Ave
3245	260	17	0	2	W 44 St & 5 Ave
3246	260	11	12.96	2	W 44 St & 5 Ave
3247	260	16	0	2	W 44 St & 5 Ave
3248	260	12	9.05	2	W 44 St & 5 Ave
3249	260	4	0	2	W 44 St & 5 Ave
3250	260	0	0	2	W 44 St & 5 Ave
3251	260	10	17.97	2	W 44 St & 5 Ave
3252	260	8	5.9	2	W 44 St & 5 Ave
3253	260	19	0	2	W 44 St & 5 Ave
3254	260	9	13.62	2	W 44 St & 5 Ave
3255	260	1	0	2	W 44 St & 5 Ave
3256	260	20	0	2	W 44 St & 5 Ave
3257	260	13	7.41	2	W 44 St & 5 Ave
3258	260	21	0	2	W 44 St & 5 Ave
3259	260	2	0	2	W 44 St & 5 Ave
3260	260	22	0	2	W 44 St & 5 Ave
3261	260	18	0	2	W 44 St & 5 Ave
3262	260	14	2.51	2	W 44 St & 5 Ave
3263	260	6	0	2	W 44 St & 5 Ave
3264	260	5	0	2	W 44 St & 5 Ave
3265	261	11	1.42	2	W 37 St & 5 Ave
3266	261	15	0.11	2	W 37 St & 5 Ave
3267	261	4	0	2	W 37 St & 5 Ave
3268	261	17	0	2	W 37 St & 5 Ave
3269	261	16	0.11	2	W 37 St & 5 Ave
3270	261	12	2.4	2	W 37 St & 5 Ave
3271	261	3	0	2	W 37 St & 5 Ave
3272	261	19	0	2	W 37 St & 5 Ave
3273	261	7	0	2	W 37 St & 5 Ave
3274	261	23	0	2	W 37 St & 5 Ave
3275	261	13	1.09	2	W 37 St & 5 Ave
3276	261	21	0	2	W 37 St & 5 Ave
3277	261	9	0.87	2	W 37 St & 5 Ave
3278	261	20	0	2	W 37 St & 5 Ave
3279	261	8	0	2	W 37 St & 5 Ave
3280	261	18	0	2	W 37 St & 5 Ave
3281	261	6	0	2	W 37 St & 5 Ave
3282	261	1	0	2	W 37 St & 5 Ave
3283	261	10	2.4	2	W 37 St & 5 Ave
3284	261	5	0	2	W 37 St & 5 Ave
3285	261	14	0.87	2	W 37 St & 5 Ave
3286	261	0	0	2	W 37 St & 5 Ave
3287	261	22	0	2	W 37 St & 5 Ave
3288	261	2	0	2	W 37 St & 5 Ave
3289	262	15	0.33	2	Broadway & W 29 St
3290	262	3	0	2	Broadway & W 29 St
3291	262	11	1.09	2	Broadway & W 29 St
3292	262	12	1.42	2	Broadway & W 29 St
3293	262	13	2.18	2	Broadway & W 29 St
3294	262	19	0	2	Broadway & W 29 St
3295	262	7	0	2	Broadway & W 29 St
3296	262	16	0	2	Broadway & W 29 St
3297	262	23	0	2	Broadway & W 29 St
3298	262	21	0	2	Broadway & W 29 St
3299	262	9	0	2	Broadway & W 29 St
3300	262	0	0	2	Broadway & W 29 St
3301	262	8	0	2	Broadway & W 29 St
3302	262	18	0	2	Broadway & W 29 St
3303	262	4	0	2	Broadway & W 29 St
3304	262	10	0.54	2	Broadway & W 29 St
3305	262	20	0	2	Broadway & W 29 St
3306	262	5	0	2	Broadway & W 29 St
3307	262	14	0.33	2	Broadway & W 29 St
3308	262	6	0	2	Broadway & W 29 St
3309	262	17	0.22	2	Broadway & W 29 St
3310	262	1	0	2	Broadway & W 29 St
3311	262	2	0	2	Broadway & W 29 St
3312	262	22	0	2	Broadway & W 29 St
3313	264	8	0	2	W 39 St & 9 Ave
3314	264	9	0.11	2	W 39 St & 9 Ave
3315	264	4	5.23	2	W 39 St & 9 Ave
3316	264	7	0	2	W 39 St & 9 Ave
3317	264	16	4.47	2	W 39 St & 9 Ave
3318	264	20	5.37	2	W 39 St & 9 Ave
3319	264	3	5.34	2	W 39 St & 9 Ave
3320	264	1	5.64	2	W 39 St & 9 Ave
3321	264	0	8.33	2	W 39 St & 9 Ave
3322	264	11	0	2	W 39 St & 9 Ave
3323	264	5	1.74	2	W 39 St & 9 Ave
3324	264	19	5.48	2	W 39 St & 9 Ave
3325	264	23	6.42	2	W 39 St & 9 Ave
3326	264	18	8.05	2	W 39 St & 9 Ave
3327	264	12	0	2	W 39 St & 9 Ave
3328	264	21	4.17	2	W 39 St & 9 Ave
3329	264	6	0	2	W 39 St & 9 Ave
3330	264	17	11.06	2	W 39 St & 9 Ave
3331	264	15	1.09	2	W 39 St & 9 Ave
3332	264	13	0	2	W 39 St & 9 Ave
3333	264	22	4.82	2	W 39 St & 9 Ave
3334	264	2	7.1	2	W 39 St & 9 Ave
3335	264	14	0.11	2	W 39 St & 9 Ave
3336	264	10	0	2	W 39 St & 9 Ave
3337	265	20	0.66	2	10 Ave & W 28 St
3338	265	15	1.31	2	10 Ave & W 28 St
3339	265	9	1.31	2	10 Ave & W 28 St
3340	265	6	0.65	2	10 Ave & W 28 St
3341	265	16	1.42	2	10 Ave & W 28 St
3342	265	19	1.1	2	10 Ave & W 28 St
3343	265	10	1.31	2	10 Ave & W 28 St
3344	265	2	0.66	2	10 Ave & W 28 St
3345	265	21	0.66	2	10 Ave & W 28 St
3346	265	17	1.53	2	10 Ave & W 28 St
3347	265	4	0.65	2	10 Ave & W 28 St
3348	265	1	0.66	2	10 Ave & W 28 St
3349	265	8	0.66	2	10 Ave & W 28 St
3350	265	0	0.67	2	10 Ave & W 28 St
3351	265	18	1.21	2	10 Ave & W 28 St
3352	265	7	0.65	2	10 Ave & W 28 St
3353	265	3	0.65	2	10 Ave & W 28 St
3354	265	23	0.68	2	10 Ave & W 28 St
3355	265	13	1.31	2	10 Ave & W 28 St
3356	265	14	1.31	2	10 Ave & W 28 St
3357	265	22	0.66	2	10 Ave & W 28 St
3358	265	5	0.65	2	10 Ave & W 28 St
3359	265	12	1.31	2	10 Ave & W 28 St
3360	265	11	1.31	2	10 Ave & W 28 St
3361	266	21	1.43	2	W 33 St & 8 Ave
3362	266	10	0	2	W 33 St & 8 Ave
3363	266	9	0	2	W 33 St & 8 Ave
3364	266	19	2.63	2	W 33 St & 8 Ave
3365	266	17	11.28	2	W 33 St & 8 Ave
3366	266	2	1.64	2	W 33 St & 8 Ave
3367	266	3	1.2	2	W 33 St & 8 Ave
3368	266	23	0.68	2	W 33 St & 8 Ave
3369	266	4	0.98	2	W 33 St & 8 Ave
3370	266	6	0.65	2	W 33 St & 8 Ave
3371	266	18	4.63	2	W 33 St & 8 Ave
3372	266	14	0	2	W 33 St & 8 Ave
3373	266	8	0	2	W 33 St & 8 Ave
3374	266	13	0.22	2	W 33 St & 8 Ave
3375	266	1	1.88	2	W 33 St & 8 Ave
3376	266	5	0.98	2	W 33 St & 8 Ave
3377	266	7	0.65	2	W 33 St & 8 Ave
3378	266	0	1.33	2	W 33 St & 8 Ave
3379	266	12	0	2	W 33 St & 8 Ave
3380	266	15	0	2	W 33 St & 8 Ave
3381	266	22	1.21	2	W 33 St & 8 Ave
3382	266	11	0	2	W 33 St & 8 Ave
3383	266	20	1.42	2	W 33 St & 8 Ave
3384	266	16	4.47	2	W 33 St & 8 Ave
3385	267	10	19.39	2	E 24 St & Park Ave S
3386	267	14	1.74	2	E 24 St & Park Ave S
3387	267	11	9.48	2	E 24 St & Park Ave S
3388	267	13	0.76	2	E 24 St & Park Ave S
3389	267	1	0	2	E 24 St & Park Ave S
3390	267	18	0	2	E 24 St & Park Ave S
3391	267	22	0	2	E 24 St & Park Ave S
3392	267	4	0	2	E 24 St & Park Ave S
3393	267	12	3.27	2	E 24 St & Park Ave S
3394	267	3	0	2	E 24 St & Park Ave S
3395	267	23	0	2	E 24 St & Park Ave S
3396	267	19	0	2	E 24 St & Park Ave S
3397	267	15	1.31	2	E 24 St & Park Ave S
3398	267	2	0	2	E 24 St & Park Ave S
3399	267	6	0	2	E 24 St & Park Ave S
3400	267	7	0.54	2	E 24 St & Park Ave S
3401	267	0	0	2	E 24 St & Park Ave S
3402	267	9	19.17	2	E 24 St & Park Ave S
3403	267	5	0	2	E 24 St & Park Ave S
3404	267	17	0	2	E 24 St & Park Ave S
3405	267	21	0	2	E 24 St & Park Ave S
3406	267	8	9.17	2	E 24 St & Park Ave S
3407	267	20	0	2	E 24 St & Park Ave S
3408	267	16	0	2	E 24 St & Park Ave S
3409	268	14	1.31	2	W 33 St & 7 Ave
3410	268	22	0.33	2	W 33 St & 7 Ave
3411	268	10	0	2	W 33 St & 7 Ave
3412	268	5	0	2	W 33 St & 7 Ave
3413	268	23	0.45	2	W 33 St & 7 Ave
3414	268	11	0	2	W 33 St & 7 Ave
3415	268	4	0.65	2	W 33 St & 7 Ave
3416	268	2	0.87	2	W 33 St & 7 Ave
3417	268	18	12.46	2	W 33 St & 7 Ave
3418	268	6	0	2	W 33 St & 7 Ave
3419	268	21	1.21	2	W 33 St & 7 Ave
3420	268	12	0	2	W 33 St & 7 Ave
3421	268	17	21.36	2	W 33 St & 7 Ave
3422	268	7	0	2	W 33 St & 7 Ave
3423	268	16	21.02	2	W 33 St & 7 Ave
3424	268	15	8.62	2	W 33 St & 7 Ave
3425	268	3	0.98	2	W 33 St & 7 Ave
3426	268	9	0	2	W 33 St & 7 Ave
3427	268	0	0.22	2	W 33 St & 7 Ave
3428	268	8	0	2	W 33 St & 7 Ave
3429	268	20	0.88	2	W 33 St & 7 Ave
3430	268	19	5.59	2	W 33 St & 7 Ave
3431	268	1	0.44	2	W 33 St & 7 Ave
3432	268	13	0	2	W 33 St & 7 Ave
3433	269	22	0	2	W 45 St & 6 Ave
3434	269	23	0	2	W 45 St & 6 Ave
3435	269	6	0	2	W 45 St & 6 Ave
3436	269	14	1.74	2	W 45 St & 6 Ave
3437	269	7	0	2	W 45 St & 6 Ave
3438	269	2	0	2	W 45 St & 6 Ave
3439	269	1	0	2	W 45 St & 6 Ave
3440	269	18	0	2	W 45 St & 6 Ave
3441	269	10	29.96	2	W 45 St & 6 Ave
3442	269	15	0.98	2	W 45 St & 6 Ave
3443	269	12	7.74	2	W 45 St & 6 Ave
3444	269	5	0	2	W 45 St & 6 Ave
3445	269	16	0.11	2	W 45 St & 6 Ave
3446	269	4	0	2	W 45 St & 6 Ave
3447	269	19	0	2	W 45 St & 6 Ave
3448	269	3	0	2	W 45 St & 6 Ave
3449	269	17	0	2	W 45 St & 6 Ave
3450	269	11	16.01	2	W 45 St & 6 Ave
3451	269	0	0	2	W 45 St & 6 Ave
3452	269	8	6.33	2	W 45 St & 6 Ave
3453	269	20	0	2	W 45 St & 6 Ave
3454	269	21	0	2	W 45 St & 6 Ave
3455	269	13	2.07	2	W 45 St & 6 Ave
3456	269	9	33.66	2	W 45 St & 6 Ave
3457	270	10	0.87	2	W 26 St & 8 Ave
3458	270	14	0.33	2	W 26 St & 8 Ave
3459	270	22	2.52	2	W 26 St & 8 Ave
3460	270	15	0.55	2	W 26 St & 8 Ave
3461	270	2	2.73	2	W 26 St & 8 Ave
3462	270	18	5.51	2	W 26 St & 8 Ave
3463	270	23	4.5	2	W 26 St & 8 Ave
3464	270	11	0.54	2	W 26 St & 8 Ave
3465	270	19	5.26	2	W 26 St & 8 Ave
3466	270	3	3.27	2	W 26 St & 8 Ave
3467	270	5	1.63	2	W 26 St & 8 Ave
3468	270	6	1.53	2	W 26 St & 8 Ave
3469	270	4	2.07	2	W 26 St & 8 Ave
3470	270	12	0.33	2	W 26 St & 8 Ave
3471	270	20	2.96	2	W 26 St & 8 Ave
3472	270	7	0.65	2	W 26 St & 8 Ave
3473	270	21	2.08	2	W 26 St & 8 Ave
3474	270	0	2	2	W 26 St & 8 Ave
3475	270	1	2.32	2	W 26 St & 8 Ave
3476	270	17	5.59	2	W 26 St & 8 Ave
